Shops,Date,quantity
shop_14,2022-02-24,39.0
shop_15,2022-02-24,1003.0
shop_16,2022-02-24,1087.0
shop_17,2022-02-24,1025.0
shop_18,2022-02-24,10.0
shop_19,2022-02-24,1489.0
shop_0,2022-02-23,333.0
shop_1,2022-02-23,369.0
shop_2,2022-02-23,626.0
shop_3,2022-02-23,374.0
shop_4,2022-02-23,837.0
shop_5,2022-02-23,203.0
shop_6,2022-02-23,1036.0
shop_7,2022-02-23,220.0
shop_8,2022-02-23,853.0
shop_9,2022-02-23,1080.0
shop_10,2022-02-23,80.0
shop_11,2022-02-23,739.0
shop_12,2022-02-23,170.0
shop_13,2022-02-23,1892.0
shop_14,2022-02-23,109.0
shop_15,2022-02-23,1085.0
shop_16,2022-02-23,402.0
shop_17,2022-02-23,756.0
shop_19,2022-02-23,538.0
shop_0,2022-02-22,28.0
shop_1,2022-02-22,764.0
shop_2,2022-02-22,326.0
shop_3,2022-02-22,480.0
shop_4,2022-02-22,1392.0
shop_5,2022-02-22,11.0
shop_6,2022-02-22,1072.0
shop_7,2022-02-22,144.0
shop_8,2022-02-22,134.0
shop_9,2022-02-22,444.0
shop_10,2022-02-22,118.0
shop_11,2022-02-22,742.0
shop_12,2022-02-22,214.0
shop_13,2022-02-22,1359.0
shop_15,2022-02-22,893.0
shop_16,2022-02-22,1051.0
shop_17,2022-02-22,828.0
shop_18,2022-02-22,367.0
shop_19,2022-02-22,195.0
shop_0,2022-02-21,285.0
shop_1,2022-02-21,1101.0
shop_2,2022-02-21,260.0
shop_3,2022-02-21,468.0
shop_4,2022-02-21,1329.0
shop_5,2022-02-21,120.0
shop_6,2022-02-21,288.0
shop_8,2022-02-21,322.0
shop_9,2022-02-21,1323.0
shop_10,2022-02-21,191.0
shop_11,2022-02-21,353.0
shop_12,2022-02-21,55.0
shop_13,2022-02-21,696.0
shop_14,2022-02-21,122.0
shop_15,2022-02-21,953.0
shop_16,2022-02-21,688.0
shop_17,2022-02-21,794.0
shop_18,2022-02-21,467.0
shop_19,2022-02-21,1072.0
shop_0,2022-02-20,381.0
shop_1,2022-02-20,174.0
shop_2,2022-02-20,424.0
shop_3,2022-02-20,387.0
shop_4,2022-02-20,965.0
shop_5,2022-02-20,30.0
shop_6,2022-02-20,749.0
shop_7,2022-02-20,266.0
shop_8,2022-02-20,846.0
shop_9,2022-02-20,338.0
shop_10,2022-02-20,155.0
shop_11,2022-02-20,506.0
shop_12,2022-02-20,124.0
shop_13,2022-02-20,81.0
shop_14,2022-02-20,226.0
shop_15,2022-02-20,291.0
shop_16,2022-02-20,1162.0
shop_17,2022-02-20,569.0
shop_18,2022-02-20,603.0
shop_19,2022-02-20,1370.0
shop_0,2022-02-19,508.0
shop_2,2022-02-19,302.0
shop_3,2022-02-19,631.0
shop_4,2022-02-19,124.0
shop_5,2022-02-19,149.0
shop_6,2022-02-19,1396.0
shop_7,2022-02-19,183.0
shop_8,2022-02-19,750.0
shop_10,2022-02-19,121.0
shop_11,2022-02-19,473.0
shop_12,2022-02-19,84.0
shop_13,2022-02-19,751.0
shop_14,2022-02-19,50.0
shop_15,2022-02-19,504.0
shop_16,2022-02-19,8.0
shop_17,2022-02-19,1554.0
shop_18,2022-02-19,353.0
shop_19,2022-02-19,303.0
shop_0,2022-02-18,240.0
shop_1,2022-02-18,1369.0
shop_2,2022-02-18,803.0
shop_3,2022-02-18,517.0
shop_4,2022-02-18,52.0
shop_5,2022-02-18,211.0
shop_6,2022-02-18,679.0
shop_7,2022-02-18,33.0
shop_8,2022-02-18,1196.0
shop_9,2022-02-18,1603.0
shop_11,2022-02-18,442.0
shop_12,2022-02-18,160.0
shop_13,2022-02-18,1887.0
shop_14,2022-02-18,41.0
shop_15,2022-02-18,577.0
shop_16,2022-02-18,1233.0
shop_17,2022-02-18,1368.0
shop_18,2022-02-18,345.0
shop_19,2022-02-18,1270.0
shop_0,2022-02-17,278.0
shop_1,2022-02-17,1393.0
shop_2,2022-02-17,517.0
shop_3,2022-02-17,552.0
shop_4,2022-02-17,1436.0
shop_6,2022-02-17,954.0
shop_7,2022-02-17,214.0
shop_8,2022-02-17,1121.0
shop_9,2022-02-17,198.0
shop_10,2022-02-17,55.0
shop_11,2022-02-17,740.0
shop_12,2022-02-17,18.0
shop_13,2022-02-17,1545.0
shop_14,2022-02-17,44.0
shop_16,2022-02-17,1279.0
shop_17,2022-02-17,1105.0
shop_18,2022-02-17,625.0
shop_19,2022-02-17,1797.0
shop_0,2022-02-16,368.0
shop_1,2022-02-16,304.0
shop_2,2022-02-16,357.0
shop_3,2022-02-16,289.0
shop_4,2022-02-16,1410.0
shop_5,2022-02-16,202.0
shop_6,2022-02-16,661.0
shop_7,2022-02-16,50.0
shop_8,2022-02-16,910.0
shop_9,2022-02-16,833.0
shop_10,2022-02-16,197.0
shop_11,2022-02-16,27.0
shop_12,2022-02-16,59.0
shop_13,2022-02-16,1559.0
shop_14,2022-02-16,245.0
shop_15,2022-02-16,766.0
shop_16,2022-02-16,1017.0
shop_17,2022-02-16,1202.0
shop_18,2022-02-16,602.0
shop_19,2022-02-16,928.0
shop_0,2022-02-15,481.0
shop_1,2022-02-15,1278.0
shop_2,2022-02-15,508.0
shop_3,2022-02-15,391.0
shop_4,2022-02-15,880.0
shop_5,2022-02-15,130.0
shop_6,2022-02-15,427.0
shop_7,2022-02-15,52.0
shop_8,2022-02-15,415.0
shop_9,2022-02-15,498.0
shop_10,2022-02-15,18.0
shop_11,2022-02-15,751.0
shop_13,2022-02-15,1069.0
shop_14,2022-02-15,253.0
shop_15,2022-02-15,1175.0
shop_16,2022-02-15,877.0
shop_17,2022-02-15,289.0
shop_18,2022-02-15,8.0
shop_19,2022-02-15,325.0
shop_0,2022-02-14,246.0
shop_1,2022-02-14,819.0
shop_2,2022-02-14,19.0
shop_3,2022-02-14,587.0
shop_4,2022-02-14,611.0
shop_5,2022-02-14,121.0
shop_6,2022-02-14,820.0
shop_7,2022-02-14,151.0
shop_8,2022-02-14,745.0
shop_9,2022-02-14,85.0
shop_11,2022-02-14,704.0
shop_12,2022-02-14,26.0
shop_13,2022-02-14,1147.0
shop_14,2022-02-14,199.0
shop_15,2022-02-14,379.0
shop_16,2022-02-14,1388.0
shop_17,2022-02-14,1216.0
shop_18,2022-02-14,356.0
shop_19,2022-02-14,1552.0
shop_0,2022-02-13,9.0
shop_1,2022-02-13,1591.0
shop_2,2022-02-13,465.0
shop_3,2022-02-13,676.0
shop_4,2022-02-13,1060.0
shop_5,2022-02-13,135.0
shop_6,2022-02-13,315.0
shop_7,2022-02-13,207.0
shop_8,2022-02-13,697.0
shop_9,2022-02-13,859.0
shop_10,2022-02-13,190.0
shop_13,2022-02-13,1523.0
shop_15,2022-02-13,1134.0
shop_16,2022-02-13,148.0
shop_17,2022-02-13,656.0
shop_18,2022-02-13,481.0
shop_19,2022-02-13,2049.0
shop_0,2022-02-12,442.0
shop_1,2022-02-12,88.0
shop_2,2022-02-12,489.0
shop_3,2022-02-12,551.0
shop_4,2022-02-12,813.0
shop_5,2022-02-12,55.0
shop_6,2022-02-12,1621.0
shop_7,2022-02-12,186.0
shop_8,2022-02-12,259.0
shop_9,2022-02-12,1481.0
shop_10,2022-02-12,135.0
shop_11,2022-02-12,396.0
shop_12,2022-02-12,151.0
shop_13,2022-02-12,855.0
shop_14,2022-02-12,73.0
shop_15,2022-02-12,888.0
shop_16,2022-02-12,1212.0
shop_17,2022-02-12,1521.0
shop_18,2022-02-12,661.0
shop_19,2022-02-12,966.0
shop_0,2022-02-11,259.0
shop_1,2022-02-11,671.0
shop_2,2022-02-11,586.0
shop_4,2022-02-11,1123.0
shop_5,2022-02-11,25.0
shop_6,2022-02-11,774.0
shop_7,2022-02-11,118.0
shop_8,2022-02-11,1169.0
shop_9,2022-02-11,1471.0
shop_10,2022-02-11,157.0
shop_11,2022-02-11,759.0
shop_12,2022-02-11,192.0
shop_13,2022-02-11,1797.0
shop_14,2022-02-11,28.0
shop_15,2022-02-11,473.0
shop_16,2022-02-11,819.0
shop_17,2022-02-11,373.0
shop_18,2022-02-11,675.0
shop_19,2022-02-11,1527.0
shop_0,2022-02-10,517.0
shop_1,2022-02-10,762.0
shop_2,2022-02-10,315.0
shop_3,2022-02-10,184.0
shop_4,2022-02-10,1471.0
shop_5,2022-02-10,56.0
shop_6,2022-02-10,1575.0
shop_7,2022-02-10,245.0
shop_8,2022-02-10,730.0
shop_9,2022-02-10,46.0
shop_10,2022-02-10,47.0
shop_11,2022-02-10,618.0
shop_12,2022-02-10,116.0
shop_13,2022-02-10,364.0
shop_14,2022-02-10,105.0
shop_15,2022-02-10,943.0
shop_16,2022-02-10,344.0
shop_17,2022-02-10,1229.0
shop_18,2022-02-10,509.0
shop_19,2022-02-10,719.0
shop_0,2022-02-09,99.0
shop_1,2022-02-09,511.0
shop_2,2022-02-09,77.0
shop_3,2022-02-09,201.0
shop_4,2022-02-09,958.0
shop_5,2022-02-09,56.0
shop_6,2022-02-09,1245.0
shop_7,2022-02-09,270.0
shop_8,2022-02-09,385.0
shop_9,2022-02-09,1559.0
shop_10,2022-02-09,30.0
shop_11,2022-02-09,162.0
shop_12,2022-02-09,2.0
shop_13,2022-02-09,256.0
shop_15,2022-02-09,938.0
shop_16,2022-02-09,1264.0
shop_17,2022-02-09,456.0
shop_18,2022-02-09,431.0
shop_19,2022-02-09,885.0
shop_0,2022-02-08,167.0
shop_1,2022-02-08,1337.0
shop_2,2022-02-08,455.0
shop_3,2022-02-08,241.0
shop_4,2022-02-08,397.0
shop_5,2022-02-08,205.0
shop_6,2022-02-08,902.0
shop_7,2022-02-08,253.0
shop_8,2022-02-08,756.0
shop_9,2022-02-08,873.0
shop_10,2022-02-08,7.0
shop_11,2022-02-08,432.0
shop_12,2022-02-08,182.0
shop_13,2022-02-08,1090.0
shop_14,2022-02-08,223.0
shop_15,2022-02-08,881.0
shop_16,2022-02-08,264.0
shop_17,2022-02-08,1111.0
shop_18,2022-02-08,490.0
shop_19,2022-02-08,540.0
shop_0,2022-02-07,315.0
shop_1,2022-02-07,737.0
shop_2,2022-02-07,839.0
shop_3,2022-02-07,90.0
shop_4,2022-02-07,676.0
shop_5,2022-02-07,105.0
shop_6,2022-02-07,1585.0
shop_7,2022-02-07,212.0
shop_9,2022-02-07,1358.0
shop_10,2022-02-07,234.0
shop_11,2022-02-07,49.0
shop_12,2022-02-07,199.0
shop_13,2022-02-07,1005.0
shop_14,2022-02-07,55.0
shop_15,2022-02-07,188.0
shop_16,2022-02-07,538.0
shop_17,2022-02-07,1174.0
shop_18,2022-02-07,237.0
shop_19,2022-02-07,1501.0
shop_0,2022-02-06,306.0
shop_1,2022-02-06,1232.0
shop_2,2022-02-06,338.0
shop_3,2022-02-06,680.0
shop_4,2022-02-06,1326.0
shop_5,2022-02-06,161.0
shop_6,2022-02-06,1794.0
shop_7,2022-02-06,76.0
shop_8,2022-02-06,78.0
shop_9,2022-02-06,1055.0
shop_10,2022-02-06,191.0
shop_11,2022-02-06,465.0
shop_12,2022-02-06,220.0
shop_13,2022-02-06,1018.0
shop_14,2022-02-06,21.0
shop_15,2022-02-06,932.0
shop_16,2022-02-06,180.0
shop_17,2022-02-06,1285.0
shop_18,2022-02-06,20.0
shop_19,2022-02-06,1717.0
shop_0,2022-02-05,530.0
shop_1,2022-02-05,1.0
shop_2,2022-02-05,364.0
shop_3,2022-02-05,154.0
shop_4,2022-02-05,64.0
shop_5,2022-02-05,97.0
shop_6,2022-02-05,1508.0
shop_9,2022-02-05,548.0
shop_10,2022-02-05,86.0
shop_11,2022-02-05,903.0
shop_13,2022-02-05,1718.0
shop_14,2022-02-05,148.0
shop_15,2022-02-05,554.0
shop_16,2022-02-05,585.0
shop_17,2022-02-05,1617.0
shop_18,2022-02-05,168.0
shop_19,2022-02-05,126.0
shop_1,2022-02-04,776.0
shop_2,2022-02-04,230.0
shop_3,2022-02-04,291.0
shop_4,2022-02-04,1162.0
shop_5,2022-02-04,49.0
shop_6,2022-02-04,1207.0
shop_8,2022-02-04,1042.0
shop_9,2022-02-04,109.0
shop_11,2022-02-04,313.0
shop_12,2022-02-04,28.0
shop_13,2022-02-04,1543.0
shop_14,2022-02-04,192.0
shop_15,2022-02-04,1178.0
shop_16,2022-02-04,510.0
shop_17,2022-02-04,589.0
shop_18,2022-02-04,157.0
shop_19,2022-02-04,422.0
shop_0,2022-02-03,346.0
shop_1,2022-02-03,1519.0
shop_2,2022-02-03,660.0
shop_3,2022-02-03,61.0
shop_4,2022-02-03,324.0
shop_5,2022-02-03,143.0
shop_6,2022-02-03,637.0
shop_7,2022-02-03,30.0
shop_8,2022-02-03,244.0
shop_9,2022-02-03,1513.0
shop_10,2022-02-03,173.0
shop_11,2022-02-03,818.0
shop_12,2022-02-03,27.0
shop_13,2022-02-03,24.0
shop_14,2022-02-03,195.0
shop_15,2022-02-03,539.0
shop_16,2022-02-03,902.0
shop_17,2022-02-03,1170.0
shop_18,2022-02-03,471.0
shop_19,2022-02-03,1017.0
shop_0,2022-02-02,346.0
shop_1,2022-02-02,1487.0
shop_3,2022-02-02,139.0
shop_4,2022-02-02,370.0
shop_5,2022-02-02,12.0
shop_6,2022-02-02,1080.0
shop_7,2022-02-02,224.0
shop_8,2022-02-02,1033.0
shop_9,2022-02-02,1634.0
shop_10,2022-02-02,21.0
shop_11,2022-02-02,911.0
shop_12,2022-02-02,287.0
shop_13,2022-02-02,617.0
shop_14,2022-02-02,86.0
shop_15,2022-02-02,416.0
shop_16,2022-02-02,746.0
shop_17,2022-02-02,428.0
shop_19,2022-02-02,1366.0
shop_0,2022-02-01,553.0
shop_1,2022-02-01,971.0
shop_2,2022-02-01,305.0
shop_3,2022-02-01,253.0
shop_4,2022-02-01,618.0
shop_5,2022-02-01,224.0
shop_6,2022-02-01,808.0
shop_7,2022-02-01,206.0
shop_8,2022-02-01,367.0
shop_9,2022-02-01,1155.0
shop_10,2022-02-01,257.0
shop_11,2022-02-01,473.0
shop_12,2022-02-01,272.0
shop_13,2022-02-01,1143.0
shop_14,2022-02-01,121.0
shop_15,2022-02-01,33.0
shop_16,2022-02-01,313.0
shop_17,2022-02-01,450.0
shop_19,2022-02-01,1845.0
shop_0,2022-01-31,288.0
shop_1,2022-01-31,977.0
shop_2,2022-01-31,30.0
shop_3,2022-01-31,667.0
shop_4,2022-01-31,259.0
shop_5,2022-01-31,134.0
shop_6,2022-01-31,851.0
shop_7,2022-01-31,66.0
shop_8,2022-01-31,1201.0
shop_9,2022-01-31,890.0
shop_10,2022-01-31,192.0
shop_12,2022-01-31,267.0
shop_13,2022-01-31,535.0
shop_14,2022-01-31,122.0
shop_15,2022-01-31,716.0
shop_16,2022-01-31,319.0
shop_17,2022-01-31,1489.0
shop_18,2022-01-31,105.0
shop_19,2022-01-31,449.0
shop_0,2022-01-30,438.0
shop_1,2022-01-30,1390.0
shop_2,2022-01-30,10.0
shop_3,2022-01-30,304.0
shop_4,2022-01-30,1267.0
shop_5,2022-01-30,96.0
shop_6,2022-01-30,92.0
shop_7,2022-01-30,34.0
shop_8,2022-01-30,463.0
shop_9,2022-01-30,233.0
shop_10,2022-01-30,11.0
shop_11,2022-01-30,459.0
shop_12,2022-01-30,218.0
shop_13,2022-01-30,748.0
shop_14,2022-01-30,48.0
shop_15,2022-01-30,784.0
shop_16,2022-01-30,866.0
shop_17,2022-01-30,1119.0
shop_18,2022-01-30,130.0
shop_0,2022-01-29,289.0
shop_1,2022-01-29,722.0
shop_2,2022-01-29,789.0
shop_3,2022-01-29,357.0
shop_4,2022-01-29,1557.0
shop_6,2022-01-29,133.0
shop_7,2022-01-29,307.0
shop_8,2022-01-29,1210.0
shop_9,2022-01-29,1029.0
shop_10,2022-01-29,41.0
shop_11,2022-01-29,8.0
shop_12,2022-01-29,22.0
shop_13,2022-01-29,1509.0
shop_14,2022-01-29,232.0
shop_15,2022-01-29,1172.0
shop_16,2022-01-29,700.0
shop_17,2022-01-29,658.0
shop_18,2022-01-29,95.0
shop_19,2022-01-29,668.0
shop_0,2022-01-28,440.0
shop_1,2022-01-28,1156.0
shop_2,2022-01-28,143.0
shop_3,2022-01-28,721.0
shop_4,2022-01-28,954.0
shop_5,2022-01-28,115.0
shop_6,2022-01-28,1683.0
shop_7,2022-01-28,291.0
shop_8,2022-01-28,1055.0
shop_9,2022-01-28,1407.0
shop_10,2022-01-28,35.0
shop_11,2022-01-28,307.0
shop_12,2022-01-28,291.0
shop_13,2022-01-28,1231.0
shop_14,2022-01-28,157.0
shop_15,2022-01-28,891.0
shop_16,2022-01-28,8.0
shop_17,2022-01-28,610.0
shop_18,2022-01-28,516.0
shop_19,2022-01-28,300.0
shop_0,2022-01-27,244.0
shop_1,2022-01-27,1813.0
shop_2,2022-01-27,736.0
shop_3,2022-01-27,56.0
shop_4,2022-01-27,1178.0
shop_5,2022-01-27,169.0
shop_6,2022-01-27,1884.0
shop_7,2022-01-27,26.0
shop_8,2022-01-27,1050.0
shop_9,2022-01-27,1552.0
shop_10,2022-01-27,249.0
shop_11,2022-01-27,624.0
shop_13,2022-01-27,498.0
shop_14,2022-01-27,68.0
shop_15,2022-01-27,513.0
shop_16,2022-01-27,753.0
shop_17,2022-01-27,891.0
shop_18,2022-01-27,393.0
shop_19,2022-01-27,900.0
shop_0,2022-01-26,575.0
shop_1,2022-01-26,1508.0
shop_2,2022-01-26,210.0
shop_3,2022-01-26,440.0
shop_4,2022-01-26,656.0
shop_5,2022-01-26,87.0
shop_6,2022-01-26,19.0
shop_7,2022-01-26,225.0
shop_8,2022-01-26,750.0
shop_9,2022-01-26,1389.0
shop_11,2022-01-26,268.0
shop_12,2022-01-26,170.0
shop_13,2022-01-26,1770.0
shop_14,2022-01-26,7.0
shop_15,2022-01-26,459.0
shop_16,2022-01-26,920.0
shop_17,2022-01-26,122.0
shop_18,2022-01-26,419.0
shop_19,2022-01-26,86.0
shop_0,2022-01-25,57.0
shop_1,2022-01-25,1764.0
shop_2,2022-01-25,828.0
shop_3,2022-01-25,203.0
shop_4,2022-01-25,1.0
shop_5,2022-01-25,48.0
shop_6,2022-01-25,286.0
shop_7,2022-01-25,61.0
shop_8,2022-01-25,1163.0
shop_9,2022-01-25,1124.0
shop_10,2022-01-25,245.0
shop_11,2022-01-25,385.0
shop_12,2022-01-25,270.0
shop_13,2022-01-25,1762.0
shop_14,2022-01-25,67.0
shop_15,2022-01-25,507.0
shop_16,2022-01-25,14.0
shop_17,2022-01-25,1569.0
shop_18,2022-01-25,250.0
shop_19,2022-01-25,270.0
shop_0,2022-01-24,367.0
shop_1,2022-01-24,61.0
shop_2,2022-01-24,447.0
shop_3,2022-01-24,593.0
shop_4,2022-01-24,1266.0
shop_5,2022-01-24,74.0
shop_6,2022-01-24,1258.0
shop_7,2022-01-24,175.0
shop_8,2022-01-24,160.0
shop_9,2022-01-24,1502.0
shop_10,2022-01-24,65.0
shop_11,2022-01-24,583.0
shop_12,2022-01-24,277.0
shop_13,2022-01-24,453.0
shop_14,2022-01-24,69.0
shop_15,2022-01-24,511.0
shop_16,2022-01-24,956.0
shop_17,2022-01-24,404.0
shop_18,2022-01-24,515.0
shop_19,2022-01-24,720.0
shop_0,2022-01-23,240.0
shop_1,2022-01-23,1030.0
shop_2,2022-01-23,965.0
shop_3,2022-01-23,537.0
shop_4,2022-01-23,699.0
shop_5,2022-01-23,186.0
shop_6,2022-01-23,1098.0
shop_7,2022-01-23,319.0
shop_8,2022-01-23,896.0
shop_9,2022-01-23,1744.0
shop_10,2022-01-23,91.0
shop_11,2022-01-23,257.0
shop_12,2022-01-23,343.0
shop_13,2022-01-23,640.0
shop_14,2022-01-23,249.0
shop_15,2022-01-23,121.0
shop_16,2022-01-23,1121.0
shop_17,2022-01-23,872.0
shop_18,2022-01-23,175.0
shop_19,2022-01-23,263.0
shop_0,2022-01-22,329.0
shop_1,2022-01-22,1131.0
shop_2,2022-01-22,788.0
shop_3,2022-01-22,583.0
shop_4,2022-01-22,558.0
shop_5,2022-01-22,276.0
shop_6,2022-01-22,1927.0
shop_7,2022-01-22,51.0
shop_8,2022-01-22,654.0
shop_9,2022-01-22,1643.0
shop_10,2022-01-22,160.0
shop_11,2022-01-22,25.0
shop_12,2022-01-22,91.0
shop_13,2022-01-22,202.0
shop_14,2022-01-22,102.0
shop_15,2022-01-22,714.0
shop_16,2022-01-22,706.0
shop_17,2022-01-22,200.0
shop_18,2022-01-22,327.0
shop_19,2022-01-22,661.0
shop_0,2022-01-21,167.0
shop_1,2022-01-21,768.0
shop_2,2022-01-21,405.0
shop_3,2022-01-21,378.0
shop_4,2022-01-21,1421.0
shop_5,2022-01-21,165.0
shop_6,2022-01-21,1075.0
shop_7,2022-01-21,254.0
shop_8,2022-01-21,867.0
shop_9,2022-01-21,778.0
shop_10,2022-01-21,76.0
shop_11,2022-01-21,131.0
shop_12,2022-01-21,182.0
shop_13,2022-01-21,2087.0
shop_14,2022-01-21,128.0
shop_15,2022-01-21,521.0
shop_16,2022-01-21,659.0
shop_17,2022-01-21,396.0
shop_19,2022-01-21,2041.0
shop_1,2022-01-20,1567.0
shop_2,2022-01-20,996.0
shop_3,2022-01-20,68.0
shop_4,2022-01-20,632.0
shop_5,2022-01-20,21.0
shop_6,2022-01-20,873.0
shop_7,2022-01-20,365.0
shop_8,2022-01-20,900.0
shop_9,2022-01-20,851.0
shop_10,2022-01-20,21.0
shop_11,2022-01-20,87.0
shop_12,2022-01-20,92.0
shop_13,2022-01-20,471.0
shop_14,2022-01-20,299.0
shop_15,2022-01-20,386.0
shop_16,2022-01-20,84.0
shop_17,2022-01-20,1964.0
shop_18,2022-01-20,575.0
shop_19,2022-01-20,1565.0
shop_0,2022-01-19,186.0
shop_1,2022-01-19,1042.0
shop_2,2022-01-19,406.0
shop_3,2022-01-19,383.0
shop_4,2022-01-19,1243.0
shop_5,2022-01-19,234.0
shop_6,2022-01-19,1079.0
shop_7,2022-01-19,54.0
shop_8,2022-01-19,385.0
shop_9,2022-01-19,394.0
shop_10,2022-01-19,137.0
shop_11,2022-01-19,652.0
shop_12,2022-01-19,324.0
shop_13,2022-01-19,1278.0
shop_14,2022-01-19,208.0
shop_15,2022-01-19,683.0
shop_16,2022-01-19,695.0
shop_17,2022-01-19,114.0
shop_18,2022-01-19,84.0
shop_19,2022-01-19,2096.0
shop_0,2022-01-18,605.0
shop_1,2022-01-18,1431.0
shop_2,2022-01-18,248.0
shop_4,2022-01-18,1620.0
shop_5,2022-01-18,167.0
shop_6,2022-01-18,1570.0
shop_7,2022-01-18,214.0
shop_8,2022-01-18,771.0
shop_10,2022-01-18,159.0
shop_11,2022-01-18,932.0
shop_13,2022-01-18,2090.0
shop_14,2022-01-18,272.0
shop_15,2022-01-18,446.0
shop_16,2022-01-18,227.0
shop_17,2022-01-18,1312.0
shop_18,2022-01-18,440.0
shop_19,2022-01-18,2357.0
shop_0,2022-01-17,80.0
shop_1,2022-01-17,492.0
shop_2,2022-01-17,938.0
shop_3,2022-01-17,439.0
shop_4,2022-01-17,805.0
shop_6,2022-01-17,1038.0
shop_7,2022-01-17,117.0
shop_8,2022-01-17,231.0
shop_9,2022-01-17,658.0
shop_10,2022-01-17,137.0
shop_11,2022-01-17,194.0
shop_12,2022-01-17,190.0
shop_13,2022-01-17,802.0
shop_14,2022-01-17,99.0
shop_15,2022-01-17,1151.0
shop_16,2022-01-17,595.0
shop_17,2022-01-17,1330.0
shop_18,2022-01-17,647.0
shop_19,2022-01-17,63.0
shop_0,2022-01-16,463.0
shop_1,2022-01-16,867.0
shop_2,2022-01-16,59.0
shop_3,2022-01-16,548.0
shop_4,2022-01-16,1425.0
shop_5,2022-01-16,45.0
shop_6,2022-01-16,247.0
shop_7,2022-01-16,134.0
shop_8,2022-01-16,1121.0
shop_10,2022-01-16,159.0
shop_11,2022-01-16,438.0
shop_12,2022-01-16,48.0
shop_13,2022-01-16,753.0
shop_14,2022-01-16,169.0
shop_15,2022-01-16,187.0
shop_16,2022-01-16,1140.0
shop_17,2022-01-16,1218.0
shop_18,2022-01-16,105.0
shop_19,2022-01-16,755.0
shop_0,2022-01-15,162.0
shop_1,2022-01-15,1913.0
shop_2,2022-01-15,668.0
shop_3,2022-01-15,34.0
shop_4,2022-01-15,48.0
shop_5,2022-01-15,122.0
shop_6,2022-01-15,2080.0
shop_7,2022-01-15,260.0
shop_8,2022-01-15,1314.0
shop_9,2022-01-15,493.0
shop_10,2022-01-15,230.0
shop_11,2022-01-15,471.0
shop_12,2022-01-15,76.0
shop_13,2022-01-15,1804.0
shop_14,2022-01-15,309.0
shop_15,2022-01-15,162.0
shop_16,2022-01-15,245.0
shop_17,2022-01-15,1229.0
shop_18,2022-01-15,455.0
shop_19,2022-01-15,2390.0
shop_0,2022-01-14,455.0
shop_1,2022-01-14,1963.0
shop_2,2022-01-14,144.0
shop_3,2022-01-14,695.0
shop_4,2022-01-14,683.0
shop_5,2022-01-14,36.0
shop_7,2022-01-14,73.0
shop_8,2022-01-14,393.0
shop_9,2022-01-14,1876.0
shop_10,2022-01-14,29.0
shop_11,2022-01-14,33.0
shop_13,2022-01-14,996.0
shop_14,2022-01-14,177.0
shop_15,2022-01-14,1104.0
shop_16,2022-01-14,618.0
shop_17,2022-01-14,1817.0
shop_18,2022-01-14,749.0
shop_19,2022-01-14,188.0
shop_0,2022-01-13,51.0
shop_1,2022-01-13,2240.0
shop_2,2022-01-13,8.0
shop_3,2022-01-13,41.0
shop_4,2022-01-13,896.0
shop_5,2022-01-13,25.0
shop_6,2022-01-13,1246.0
shop_7,2022-01-13,176.0
shop_8,2022-01-13,1090.0
shop_9,2022-01-13,1709.0
shop_10,2022-01-13,18.0
shop_11,2022-01-13,798.0
shop_12,2022-01-13,333.0
shop_13,2022-01-13,2027.0
shop_14,2022-01-13,148.0
shop_15,2022-01-13,1181.0
shop_16,2022-01-13,1423.0
shop_18,2022-01-13,395.0
shop_19,2022-01-13,886.0
shop_0,2022-01-12,278.0
shop_1,2022-01-12,1491.0
shop_2,2022-01-12,372.0
shop_3,2022-01-12,571.0
shop_4,2022-01-12,174.0
shop_5,2022-01-12,41.0
shop_6,2022-01-12,155.0
shop_7,2022-01-12,69.0
shop_8,2022-01-12,219.0
shop_9,2022-01-12,1395.0
shop_11,2022-01-12,586.0
shop_12,2022-01-12,188.0
shop_13,2022-01-12,1771.0
shop_14,2022-01-12,242.0
shop_15,2022-01-12,429.0
shop_16,2022-01-12,1378.0
shop_17,2022-01-12,1249.0
shop_18,2022-01-12,546.0
shop_19,2022-01-12,1689.0
shop_0,2022-01-11,19.0
shop_1,2022-01-11,1027.0
shop_2,2022-01-11,459.0
shop_3,2022-01-11,137.0
shop_4,2022-01-11,1120.0
shop_5,2022-01-11,83.0
shop_6,2022-01-11,1734.0
shop_7,2022-01-11,263.0
shop_8,2022-01-11,91.0
shop_9,2022-01-11,1103.0
shop_10,2022-01-11,143.0
shop_11,2022-01-11,882.0
shop_12,2022-01-11,52.0
shop_13,2022-01-11,2331.0
shop_14,2022-01-11,233.0
shop_15,2022-01-11,1086.0
shop_16,2022-01-11,173.0
shop_17,2022-01-11,147.0
shop_18,2022-01-11,296.0
shop_19,2022-01-11,342.0
shop_0,2022-01-10,177.0
shop_1,2022-01-10,1473.0
shop_3,2022-01-10,263.0
shop_4,2022-01-10,65.0
shop_5,2022-01-10,85.0
shop_6,2022-01-10,239.0
shop_8,2022-01-10,956.0
shop_9,2022-01-10,716.0
shop_11,2022-01-10,469.0
shop_12,2022-01-10,102.0
shop_13,2022-01-10,590.0
shop_14,2022-01-10,326.0
shop_15,2022-01-10,1374.0
shop_16,2022-01-10,1005.0
shop_17,2022-01-10,2009.0
shop_18,2022-01-10,222.0
shop_19,2022-01-10,774.0
